sample	speciesID	freq
21MD0001	OPHELO	4
21MD0001	ONCTSH	15
21MD0001	SEBALA	24
21MD0001	ONCMYK	32
21MD0001	PHOLAR	47
21MD0001	THECHA	69
21MD0001	CLUPAL	327
21MD0001	JORZON	422
21MD0001	HEXDEC	539
21MD0001	NAUOCU	604
21MD0001	HEMSPI	1467
21MD0001	AULFLA	23553
21MD0002	LIPFUC	4
21MD0002	SEBALA	6
21MD0002	RAJRHI	7
21MD0002	PARVET	9
21MD0002	SEBAST	9
21MD0002	ONCKIS	28
21MD0002	HEXDEC	31
21MD0002	PHOLAR	233
21MD0002	CLUPAL	355
21MD0002	ARTHAR	746
21MD0002	AULFLA	26168
21MD0003	PARVET	4
21MD0003	AULFLA	12
21MD0003	RAJRHI	14
21MD0003	ONCKIS	18
21MD0003	HEXDEC	27
21MD0003	THECHA	30
21MD0003	LIPFUC	986
21MD0003	ENTDOF	4992
21MD0003	OPHELO	5685
21MD0003	PHOLAR	97632
21MD0004	OPHELO	5
21MD0004	AULFLA	6
21MD0004	CLUPAL	8
21MD0004	PSEMEL	16
21MD0004	ONCTSH	27
21MD0004	HEXDEC	35
21MD0004	PARVET	17908
21MD0004	PHOLAR	19578
21MD0004	SEBAST	55048
21MD0005	AULFLA	3
21MD0005	HEXLAG	8
21MD0005	THECHA	28
21MD0005	ONCKIS	40
21MD0005	HEXDEC	48
21MD0005	LIPFUC	640
21MD0005	ENTDOF	2140
21MD0005	OPHELO	10071
21MD0005	PHOLAR	63083
21MD0006	ARTCOR	8
21MD0006	HIPELA	10
21MD0006	GLYZAC	12
21MD0006	ONCKET	22
21MD0006	ONCMYK	45
21MD0006	SCOMAR	60
21MD0006	HEXLAG	66
21MD0006	ONCKIS	114
21MD0006	AULFLA	171
21MD0006	GADMAC	179
21MD0006	SEBELO	196
21MD0006	PARVET	222
21MD0006	THECHA	232
21MD0006	HEXDEC	373
21MD0006	SQUACA	410
21MD0006	CLUPAL	1276
21MD0006	PHOLAR	114039
21MD0007	AULFLA	3
21MD0007	ONCKET	10
21MD0007	RAJRHI	12
21MD0007	SEBALA	12
21MD0007	HEXDEC	24
21MD0007	ONCKIS	64
21MD0007	THECHA	67
21MD0007	LIPFUC	160
21MD0007	CLUPAL	648
21MD0007	ENTDOF	685
21MD0007	OPHELO	5207
21MD0007	PHOLAR	80032
21MD0008	HYDCOL	6
21MD0008	ONCKIS	14
21MD0008	SEBAST	16
21MD0008	EUMJUB	60
21MD0008	THECHA	90
21MD0008	OPHELO	2300
21MD0008	HEMSPI	3153
21MD0008	PHOLAR	21618
21MD0009	RAJRHI	9
21MD0009	ONCKET	12
21MD0009	SEBALA	12
21MD0009	HIPELA	18
21MD0009	SEBELO	22
21MD0009	AULFLA	27
21MD0009	ONCKIS	28
21MD0009	HEXDEC	69
21MD0009	PHOLAR	814
21MD0009	CITSOR	13171
21MD0009	SEBAST	17972
21MD0009	PARVET	36413
21MD0010	HYDCOL	3
21MD0010	BRAFRE	4
21MD0010	RAJRHI	5
21MD0010	SEBALA	6
21MD0010	THECHA	22
21MD0010	HIPELA	26
21MD0010	ONCKIS	26
21MD0010	AULFLA	27
21MD0010	HEXDEC	58
21MD0010	PHOLAR	64809
21MD0011	ONCTSH	3
21MD0011	THECHA	4
21MD0011	SEBALA	4
21MD0011	ONCKIS	6
21MD0011	HIPELA	10
21MD0011	HEXDEC	20
21MD0011	EUMJUB	180
21MD0011	PHOLAR	24344
21MD0011	CLUPAL	69298
21MD0012	PSEMEL	32
21MD0013	LIPFUC	4
21MD0013	HIPELA	10
21MD0013	SEBALA	14
21MD0013	SCOMAR	22
21MD0013	ONCMYK	24
21MD0013	AULFLA	60
21MD0013	GADMAC	68
21MD0013	PARVET	73
21MD0013	SEBELO	80
21MD0013	ONCKIS	102
21MD0013	SQUACA	143
21MD0013	HEXDEC	166
21MD0013	THECHA	221
21MD0013	CLUPAL	513
21MD0013	PHOLAR	44888
21MD0014	HYDCOL	5
21MD0014	SEBALA	6
21MD0014	RAJRHI	7
21MD0014	AULFLA	8
21MD0014	HIPELA	18
21MD0014	ONCKIS	20
21MD0014	OPHELO	25
21MD0014	SEBAST	29
21MD0014	CLUPAL	57
21MD0014	HEMHEM	1198
21MD0014	BRAFRE	9118
21MD0014	HEXDEC	111242
21MD0015	NAUOCU	4
21MD0015	SEBALA	4
21MD0015	AULFLA	6
21MD0015	BRAFRE	6
21MD0015	THECHA	10
21MD0015	ONCTSH	19
21MD0015	CLUPAL	85
21MD0015	PHOLAR	5176
21MD0016	OPHELO	4
21MD0016	SEBALA	6
21MD0016	GADMAC	10
21MD0016	HEXDEC	58
21MD0016	THECHA	253
21MD0016	PHOLAR	468
21MD0016	CLUPAL	532
21MD0017	ONCKIS	6
21MD0017	OPHELO	7
21MD0017	AULFLA	10
21MD0017	SEBALA	22
21MD0017	SCOMAR	30
21MD0017	ONCMYK	39
21MD0017	CITSOR	97
21MD0017	PHOLAR	110
21MD0017	PARVET	283
21MD0017	SEBAST	2500
21MD0017	HEXDEC	97159
21MD0018	HYDCOL	1
21MD0018	PARVET	4
21MD0018	HIPELA	18
21MD0018	SEBALA	20
21MD0018	OPHELO	21
21MD0018	AULFLA	26
21MD0018	THECHA	27
21MD0018	ONCMYK	29
21MD0018	CLUPAL	36
21MD0018	RAJRHI	44
21MD0018	HEXDEC	47
21MD0018	SEBAST	62
21MD0019	RAJRHI	8
21MD0019	CLUPAL	30
21MD0019	HEXDEC	55
21MD0019	PHOLAR	93
21MD0019	ENTDOF	216
21MD0020	HEXDEC	12
21MD0020	GADMAC	31
21MD0020	ONCKIS	68
21MD0020	THECHA	119
21MD0020	PHOLAR	1693
21MD0021	OPHELO	8
21MD0021	RAJRHI	10
21MD0021	HEXDEC	11
21MD0021	ONCMYK	13
21MD0021	ONCKIS	16
21MD0021	PHOLAR	76
21MD0021	STRPUR	362
21MD0022	HEXDEC	5
21MD0022	SQUACA	7
21MD0022	OPHELO	11
21MD0022	SEBAST	13
21MD0022	THECHA	18
21MD0022	ONCKIS	30
21MD0022	CLUPAL	31
21MD0022	PARVET	39
21MD0022	PHOLAR	653
21MD0023	PARVET	5
21MD0023	HEXDEC	8
21MD0023	RAJRHI	15
21MD0023	PHOLAR	182
21MD0025	PARVET	2
21MD0025	RAJRHI	6
21MD0025	BRAFRE	8
21MD0025	SCOMAR	8
21MD0025	HIPELA	12
21MD0025	OPHELO	12
21MD0025	SEBALA	12
21MD0025	ONCMYK	14
21MD0025	HEXDEC	35
21MD0025	THECHA	54
21MD0025	CLUPAL	59
21MD0025	PHOLAR	72
21MD0025	SQUACA	133
21MD0026	SEBALA	10
21MD0026	PHOLAR	11
21MD0026	HEXLAG	20
21MD0026	SCOMAR	28
21MD0026	GADMAC	29
21MD0026	ONCKET	30
21MD0026	THECHA	36
21MD0026	AULFLA	43
21MD0026	SEBELO	82
21MD0026	ONCMYK	84
21MD0026	PARVET	94
21MD0026	ONCKIS	102
21MD0026	HEXDEC	129
21MD0026	CLUPAL	427
21MD0026	SQUACA	850
21MD0027	RAJRHI	2
21MD0027	THECHA	6
21MD0027	ONCKIS	6
21MD0027	ONCMYK	14
21MD0027	SEBAST	54
21MD0027	OPHELO	2188
21MD0027	PHOLAR	19662
21MD0028	SCOMAR	6
21MD0028	ALLELO	388
21MD0029	AULFLA	1
21MD0029	SEBALA	8
21MD0029	ARTHAR	10
21MD0029	ONCMYK	28
21MD0029	THECHA	33
21MD0029	HEXDEC	72
21MD0029	CLUPAL	174
21MD0029	SEBELO	712
21MD0029	ICEFIL	880
21MD0029	PHOLAR	111825
21MD0030	THECHA	1
21MD0030	AULFLA	12
21MD0030	HIPELA	12
21MD0030	RAJRHI	16
21MD0030	ONCKIS	26
21MD0030	HEXDEC	29
21MD0030	OPHELO	50
21MD0030	PHOLAR	193
21MD0030	GOBMAE	348
21MD0030	ARTCOR	1008
21MD0030	HEMHEM	10216
21MD0030	HEXLAG	10302
21MD0030	SEBAST	10848
21MD0031	PARVET	2
21MD0031	ANOFIM	3
21MD0031	RAJRHI	8
21MD0031	ONCKIS	14
21MD0031	HEXDEC	17
21MD0031	HEXLAG	28
21MD0031	ARTCOR	36
21MD0031	SEBAST	53
21MD0031	ENTDOF	10654
21MD0031	OPHELO	13667
21MD0031	PHOLAR	39901
21MD0032	PARVET	3
21MD0032	THECHA	5
21MD0032	OPHELO	5
21MD0032	HEXDEC	6
21MD0032	ONCMYK	7
21MD0032	SEBAST	9
21MD0032	PHOLAR	206
21MD0033	GADMAC	41
21MD0033	SEBELO	54
21MD0033	AULFLA	55
21MD0033	ONCKIS	62
21MD0033	HEXDEC	186
21MD0033	PHOLAR	738
21MD0033	OPHELO	1670
21MD0033	SEBAST	13091
21MD0034	HEXDEC	1
21MD0034	ARTHAR	4
21MD0034	PARVET	5
21MD0034	SEBALA	6
21MD0034	GADMAC	12
21MD0034	HEXLAG	20
21MD0034	SCOMAR	22
21MD0034	BRAFRE	26
21MD0034	THECHA	40
21MD0034	AULFLA	46
21MD0034	ONCKIS	46
21MD0034	PHOLAR	532
21MD0035	HYDCOL	1
21MD0035	SEBALA	14
21MD0035	ONCKET	16
21MD0035	ONCKIS	16
21MD0035	HEXDEC	43
21MD0035	HEXLAG	58
21MD0035	SEBAST	62
21MD0035	PHOLAR	807
21MD0035	HEMHEM	14364
21MD0035	OPHELO	37292
21MD0036	HIPELA	14
21MD0036	ONCMYK	17
21MD0036	THECHA	18
21MD0036	CLUPAL	49
21MD0036	OPHELO	175
21MD0036	PHOLAR	1731
21MD0036	ENTDOF	7461
21MD0037	OPHELO	6
21MD0037	AULFLA	9
21MD0037	PHOLAR	17
21MD0037	ONCKIS	40
21MD0037	GADMAC	70
21MD0037	THECHA	77
21MD0037	ZALCAL	96
21MD0037	LIPMUC	1238
21MD0037	HEMHEM	1322
21MD0037	LIPFUC	1360
21MD0037	OLISNY	2120
21MD0037	SEBAST	2466
21MD0037	HEXDEC	5353
21MD0037	ARTCOR	7538
21MD0037	ARTHAR	9492
21MD0037	HEMSPI	9578
21MD0037	SCOMAR	9914
21MD0038	THECHA	4
21MD0038	EUMJUB	6
21MD0038	ONCMYK	14
21MD0038	RAJRHI	15
21MD0038	AULFLA	16
21MD0038	SEBAST	21
21MD0038	SCOMAR	368
21MD0038	PHOLAR	654
21MD0038	OPHELO	681
21MD0038	HEXLAG	994
21MD0039	CLUPAL	1
21MD0039	THECHA	5
21MD0039	AULFLA	6
21MD0039	SEBALA	8
21MD0039	HEXDEC	11
21MD0039	ONCTSH	30
21MD0039	ENTDOF	243
21MD0039	HEMSPI	3616
21MD0039	PHOLAR	28933
21MD0040	RAJRHI	3
21MD0040	AULFLA	4
21MD0040	HEXDEC	26
21MD0040	SEBALA	30
21MD0040	ONCMYK	31
21MD0040	CITSOR	145
21MD0040	GLYZAC	2240
21MD0040	OPHELO	16738
21MD0040	PHOLAR	23321
21MD0041	ARTHAR	4
21MD0041	RAJRHI	7
21MD0041	AULFLA	14
21MD0041	ONCKIS	38
21MD0041	HEXDEC	64
21MD0041	SEBAST	112
21MD0041	OPHELO	9068
21MD0041	PHOLAR	23355
21MD0041	SEBENT	64824
21MD0042	HIPELA	6
21MD0042	SEBALA	8
21MD0042	GADMAC	9
21MD0042	RAJRHI	9
21MD0042	ONCMYK	16
21MD0042	THECHA	36
21MD0042	HEXDEC	44
21MD0042	SEBELO	88
21MD0042	OPHELO	13917
21MD0042	PHOLAR	17184
21MD0043	AULFLA	3
21MD0043	ONCTSH	3
21MD0043	HEXDEC	10
21MD0043	EUMJUB	14
21MD0043	OPHELO	17
21MD0043	HIPELA	30
21MD0043	PHOLAR	63502
21MD0044	SEBALA	4
21MD0044	HEXDEC	17
21MD0044	ONCTSH	33
21MD0044	THECHA	1102
21MD0044	CLUPAL	1279
21MD0044	OPHELO	1298
21MD0044	EUMJUB	14115
21MD0045	HEXDEC	31
21MD0045	PHOLAR	32
21MD0045	CITSOR	37
21MD0045	ONCKIS	46
21MD0045	PARVET	95
21MD0045	THECHA	601
21MD0045	EUMJUB	58239
21MD0045	CLUPAL	148579
21MD0046	GLYZAC	12
21MD0046	HEXDEC	18
21MD0046	PSEMEL	18
21MD0046	SEBAST	18
21MD0046	ALLELO	86
21MD0046	ONCKET	248
21MD0046	ONCGOR	294
21MD0046	CLUPAL	1870
21MD0046	RAJRHI	6709
21MD0046	THECHA	9236
21MD0046	SQUACA	19071
21MD0046	EUMJUB	41731
21MD0047	RAJRHI	6
21MD0047	GASACU	8
21MD0047	THAPAC	10
21MD0047	OPHELO	13
21MD0047	BRAFRE	36
21MD0047	AULFLA	51
21MD0047	PHOLAR	121
21MD0047	THECHA	582
21MD0047	HEXDEC	678
21MD0047	ONCKIS	972
21MD0047	CLUPAL	76235
21MD0047	EUMJUB	111509
21MD0049	ANOFIM	1
21MD0049	HIPELA	8
21MD0049	SEBALA	8
21MD0049	AULFLA	17
21MD0049	ONCMYK	60
21MD0049	PARVET	63
21MD0049	SEBELO	96
21MD0049	ONCKIS	108
21MD0049	HEXDEC	149
21MD0049	THECHA	156
21MD0049	SQUACA	384
21MD0049	CLUPAL	476
21MD0050	ARTHAR	4
21MD0050	HIPELA	8
21MD0050	SEBALA	16
21MD0050	AULFLA	26
21MD0050	ONCMYK	28
21MD0050	GADMAC	38
21MD0050	SEBRUB	46
21MD0050	THECHA	50
21MD0050	ONCKIS	112
21MD0050	SQUACA	115
21MD0050	HEXDEC	170
21MD0050	EUMJUB	1073
21MD0050	CLUPAL	1333
21MD0050	OPHELO	3524
21MD0050	SEBENT	9986
21MD0050	SEBAST	84718
21MD0051	HEXDEC	13
21MD0051	GLYZAC	18
21MD0051	PHOLAR	20
21MD0051	ONCKIS	52
21MD0051	CLUPAL	2024
21MD0051	SQUACA	3046
21MD0051	ALOSAP	11168
21MD0051	EUMJUB	38154
21MD0051	THECHA	41807
21MD0052	ONCKIS	32
21MD0052	THECHA	57
21MD0052	CLUPAL	359
21MD0053	THAPAC	4
21MD0053	HEXDEC	37
21MD0053	PHOLAR	129
21MD0053	EUMJUB	1721
21MD0053	SQUACA	2128
21MD0053	CITSOR	4494
21MD0053	ONCKET	6484
21MD0053	GADMAC	13741
21MD0053	SEBAST	28744
21MD0053	ONCKIS	73840
21MD0054	AURLAB	6
21MD0054	PHOLAR	56
21MD0054	GASACU	170
21MD0054	ONCKET	484
21MD0054	CLUPAL	1228
21MD0054	PARVET	2761
21MD0054	THECHA	3496
21MD0054	OPHELO	4112
21MD0054	EUMJUB	30726
21MD0054	SQUACA	36576
21MD0055	AULFLA	11
21MD0055	HEXDEC	14
21MD0055	PHOLAR	119
21MD0055	ONCKET	412
21MD0055	SQUACA	662
21MD0055	ONCKIS	1632
21MD0055	ONCTSH	2609
21MD0055	SEBAST	3823
21MD0055	EUMJUB	81474
21MD0056	HEXDEC	6
21MD0056	PHOLAR	102
21MD0056	SEBAST	284
21MD0056	CLUPAL	318
21MD0056	SQUACA	777
21MD0056	THECHA	1264
21MD0056	ONCTSH	1388
21MD0056	ALOSAP	3021
21MD0056	EUMJUB	8766
21MD0057	THAPAC	4
21MD0057	SEBALA	8
21MD0057	LIPMUC	30
21MD0057	ONCKET	32
21MD0057	HEXLAG	72
21MD0057	ONCKIS	76
21MD0057	AULFLA	103
21MD0057	GADMAC	119
21MD0057	PARVET	132
21MD0057	SEBELO	162
21MD0057	SCOMAR	178
21MD0057	HEXDEC	836
21MD0057	SQUACA	1441
21MD0057	CLUPAL	7905
21MD0057	THECHA	14226
21MD0057	EUMJUB	44740
21MD0058	SCOMAR	8
21MD0058	OPHELO	11
21MD0058	RAJRHI	12
21MD0058	ONCMYK	17
21MD0058	HIPELA	22
21MD0058	AULFLA	33
21MD0058	PARVET	41
21MD0058	EUMJUB	76
21MD0058	ONCKET	76
21MD0058	HEXDEC	90
21MD0058	THECHA	264
21MD0058	SQUACA	273
21MD0058	SEBELO	298
21MD0058	GADMAC	375
21MD0058	ONCKIS	1626
21MD0059	SEBALA	4
21MD0059	HEXDEC	5
21MD0059	ONCGOR	10
21MD0059	ONCKIS	32
21MD0059	THECHA	36
21MD0059	EUMJUB	2038
21MD0059	SQUACA	3717
21MD0059	ALOSAP	4432
21MD0059	SEBAST	4637
21MD0060	AULFLA	7
21MD0060	PARVET	7
21MD0060	ALOSAP	452
21MD0060	THECHA	1084
21MD0060	GADMAC	8299
21MD0060	SQUACA	10857
21MD0060	SEBAST	13963
21MD0061	GADMAC	6
21MD0061	ARTCOR	8
21MD0061	PHOLAR	41
21MD0061	OPHELO	54
21MD0061	SQUACA	6917
21MD0061	ALOSAP	8611
21MD0061	EUMJUB	18142
21MD0061	THECHA	25831
21MD0061	SEBAST	55599
21MD0062	RAJRHI	2
21MD0062	AULFLA	8
21MD0062	HEXDEC	18
21MD0062	GADMAC	61
21MD0062	EUMJUB	609
21MD0062	ANOFIM	5257
21MD0062	THECHA	10862
21MD0062	CLUPAL	33313
21MD0062	SQUACA	36807
21MD0063	HYDCOL	9
21MD0063	HEXDEC	11
21MD0063	OPHELO	11
21MD0063	SEBAST	14
21MD0063	RAJRHI	15
21MD0063	AULFLA	18
21MD0063	SEBALA	28
21MD0063	GADMAC	35
21MD0063	PHOLAR	109
21MD0063	ALOSAP	135
21MD0063	CLUPAL	150
21MD0063	EUMJUB	176
21MD0063	ONCKIS	208
21MD0063	HIPELA	384
21MD0063	THECHA	2062
21MD0064	AULFLA	1
21MD0064	ONCMYK	5
21MD0064	GADMAC	23
21MD0064	ONCGOR	24
21MD0064	HEXDEC	33
21MD0064	PHOLAR	38
21MD0064	ONCKIS	96
21MD0064	EUMJUB	25932
21MD0064	THECHA	37535
21MD0064	CLUPAL	76753
21MD0065	GASACU	4
21MD0065	THAPAC	6
21MD0065	ONCGOR	16
21MD0065	AULFLA	61
21MD0065	THECHA	69
21MD0065	SQUACA	156
21MD0065	HEXDEC	250
21MD0065	PHOLAR	256
21MD0065	CLUPAL	2394
21MD0065	EUMJUB	73956
21MD0066	ONCMYK	15
21MD0066	HEXDEC	20
21MD0066	THECHA	216
21MD0066	CLUPAL	768
21MD0066	HIPELA	8816
21MD0066	EUMJUB	37531
21MD0066	SQUACA	89988
21MD0067	LIPMUC	6
21MD0067	HIPELA	8
21MD0067	SEBAST	8
21MD0067	OPHELO	9
21MD0067	HEXDEC	11
21MD0067	THAPAC	12
21MD0067	SCOMAR	16
21MD0067	SQUACA	16
21MD0067	RAJRHI	20
21MD0067	AULFLA	36
21MD0067	ONCKIS	58
21MD0067	THECHA	300
21MD0067	ALOSAP	668
21MD0067	EUMJUB	726
21MD0068	RAJRHI	2
21MD0068	SARSAG	8
21MD0068	GADMAC	33
21MD0068	SEBELO	38
21MD0068	ONCKIS	62
21MD0068	ONCMYK	68
21MD0068	HEXDEC	92
21MD0068	THECHA	100
21MD0068	CLUPAL	59470
21MD0069	ONCMYK	11
21MD0069	RAJRHI	12
21MD0069	OPHELO	13
21MD0069	SEBAST	14
21MD0069	HIPELA	24
21MD0069	PHOLAR	29
21MD0069	HEXDEC	377
21MD0069	CLUPAL	455
21MD0070	SEBAST	1
21MD0070	RAJRHI	2
21MD0070	HYDCOL	6
21MD0070	AULFLA	7
21MD0070	OPHELO	7
21MD0070	PHOLAR	14
21MD0070	CLUPAL	34
21MD0070	GADMAC	78
21MD0071	SQUACA	5
21MD0071	SEBAST	23
21MD0071	HEXDEC	37
21MD0071	PHOLAR	73
21MD0071	ONCKET	1954
21MD0071	THECHA	2098
21MD0071	CLUPAL	106721
21MD0073	LIPFUC	6
21MD0073	ONCKIS	46
21MD0073	SEBRUB	74
21MD0073	PHOLAR	86
21MD0073	OPHELO	353
21MD0073	HEXDEC	768
21MD0073	GADMAC	1186
21MD0073	CITSOR	1775
21MD0073	THECHA	6445
21MD0073	PARVET	7288
21MD0073	SQUACA	15939
21MD0073	EUMJUB	16940
21MD0073	ALOSAP	34503
21MD0073	SEBAST	66665
21MD0074	ONCMYK	1
21MD0074	HEXDEC	11
21MD0074	SEBELO	46
21MD0074	THECHA	102
21MD0074	PHOLAR	171
21MD0074	THAPAC	612
21MD0074	SQUACA	5613
21MD0074	EUMJUB	51100
21MD0074	CLUPAL	95077
21MD0075	SEBALA	6
21MD0075	SCOMAR	10
21MD0075	GADMAC	26
21MD0075	PARVET	26
21MD0075	ONCMYK	33
21MD0075	AULFLA	35
21MD0075	PHOLAR	51
21MD0075	ONCKIS	72
21MD0075	SEBELO	86
21MD0075	THECHA	87
21MD0075	HEXDEC	132
21MD0075	EUMJUB	474
21MD0075	SEBAST	702
21MD0075	OPHELO	1071
21MD0075	SQUACA	1247
21MD0076	ONCMYK	1
21MD0077	RAJRHI	10
21MD0077	HIPELA	22
21MD0077	HEXDEC	27
21MD0077	THECHA	75
21MD0077	PHOLAR	111
21MD0077	OPHELO	8063
21MD0077	SEBENT	8700
21MD0077	CITSOR	16130
21MD0077	SEBAST	49078
21MD0077	EUMJUB	51301
21MD0078	BRAFRE	4
21MD0078	HEXDEC	4
21MD0078	BATINT	6
21MD0078	ZALCAL	80
21MD0078	GADMAC	106
21MD0078	THECHA	228
21MD0078	ONCTSH	464
21MD0078	ALOSAP	935
21MD0078	ONCKIS	2430
21MD0078	CLUPAL	6571
21MD0078	EUMJUB	10514
21MD0079	GADMAC	2
21MD0079	SEBRUB	46
21MD0079	HEXDEC	50
21MD0079	CITSOR	1150
21MD0079	THECHA	1295
21MD0079	OPHELO	6247
21MD0079	SEBENT	9708
21MD0079	EUMJUB	13983
21MD0079	SEBAST	72115
21MD0080	HEXDEC	8
21MD0080	THECHA	1162
21MD0080	CLUPAL	24128
21MD0080	EUMJUB	27687
21MD0080	PARVET	34930
21MD0081	SEBAST	3
21MD0081	AULFLA	5
21MD0081	OPHELO	5
21MD0081	SQUACA	5
21MD0081	HYDCOL	8
21MD0081	THECHA	11
21MD0081	HEXDEC	11
21MD0081	PHOLAR	24
21MD0081	CLUPAL	77
21MD0082	ONCMYK	2
21MD0082	GASACU	18
21MD0082	ONCKET	36
21MD0082	ZALCAL	68
21MD0082	THECHA	77
21MD0082	ONCKIS	78
21MD0082	PHOLAR	95
21MD0082	HEXDEC	101
21MD0082	SEBELO	118
21MD0082	SQUACA	695
21MD0082	ALOSAP	1966
21MD0082	EUMJUB	164206
21MD0083	PARVET	1
21MD0083	ONCMYK	9
21MD0083	SEBELO	10
21MD0083	SEBALA	10
21MD0083	HEXDEC	36
21MD0083	THECHA	51
21MD0083	ZALCAL	4362
21MD0083	CLUPAL	15315
21MD0083	EUMJUB	34049
21MD0084	SEBALA	6
21MD0084	ONCKIS	22
21MD0084	PHOLAR	46
21MD0084	HEXDEC	70
21MD0084	GADMAC	374
21MD0084	THAPAC	550
21MD0084	THECHA	567
21MD0084	EUMJUB	2988
21MD0084	SQUACA	7241
21MD0084	SEBAST	8963
21MD0084	CLUPAL	18676
21MD0084	ALOSAP	26516
21MD0085	SEBALA	6
21MD0085	AULFLA	18
21MD0085	HEXDEC	28
21MD0085	SEBENT	38
21MD0085	SEBRUB	66
21MD0085	GADMAC	3016
21MD0085	THECHA	3333
21MD0085	EUMJUB	6866
21MD0085	SQUACA	14477
21MD0085	SEBAST	54429
21MD0085	ALOSAP	127634
21MD0086	THECHA	6
21MD0086	HEXDEC	9
21MD0086	PHOLAR	29
21MD0086	LYOEXI	74
21MD0086	HYDCOL	1248
21MD0086	SEBAST	3344
21MD0086	OPHELO	3713
21MD0086	GADMAC	8211
21MD0086	BATINT	8491
21MD0086	RAJRHI	12488
21MD0086	SEBRUB	14810
21MD0086	EUMJUB	21438
21MD0086	SEBELO	23896
21MD0087	HEXDEC	5
21MD0087	AURLAB	6
21MD0087	ONCKIS	64
21MD0087	CLUPAL	3099
21MD0087	THECHA	3923
21MD0087	SQUACA	7255
21MD0087	SEBALA	13914
21MD0087	EUMJUB	15330
21MD0087	OPHELO	16487
21MD0087	SEBAST	18177
21MD0087	RAJRHI	19314
21MD0088	AULFLA	12
21MD0088	GADMAC	13
21MD0088	HEXDEC	117
21MD0088	ONCTSH	139
21MD0088	SQUACA	159
21MD0088	LIPFUC	224
21MD0088	PHOLAR	235
21MD0088	SEBAST	769
21MD0088	HYDCOL	4106
21MD0088	CLUPAL	11342
21MD0088	EUMJUB	54348
21MD0089	RAJRHI	3
21MD0089	HEXDEC	10
21MD0089	HIPELA	10
21MD0089	LAMTRI	98
21MD0089	PHOLAR	148
21MD0089	SARSAG	264
21MD0089	SEBAST	316
21MD0089	ONCTSH	788
21MD0089	ONCKIS	2110
21MD0089	ONCMYK	6441
21MD0089	EUMJUB	130852
21MD0090	ONCMYK	5
21MD0090	GLYZAC	14
21MD0090	SEBALA	20
21MD0090	HEXDEC	46
21MD0090	PARVET	203
21MD0090	THECHA	247
21MD0090	CLUPAL	451
21MD0090	HYDCOL	15111
21MD0090	SEBAST	21207
21MD0090	EUMJUB	49837
21MD0091	OPHELO	1
21MD0091	AULFLA	2
21MD0091	HIPELA	12
21MD0091	BRAFRE	16
21MD0091	SEBALA	34
21MD0091	ONCKIS	58
21MD0091	HEXDEC	82
21MD0091	PHOLAR	100
21MD0091	SEBELO	100
21MD0091	SEBAST	331
21MD0091	SQUACA	665
21MD0091	ALOSAP	41343
21MD0093	HEXDEC	12
21MD0093	PHOLAR	114
21MD0093	SEBELO	756
21MD0093	THECHA	1030
21MD0093	SQUACA	1258
21MD0093	SEBAST	1262
21MD0093	ONCTSH	1294
21MD0093	CLUPAL	11894
21MD0093	EUMJUB	129221
21MD0094	GADMAC	4
21MD0094	HEXLAG	8
21MD0094	HEMHEM	10
21MD0094	HEXDEC	11
21MD0094	RAJRHI	92
21MD0094	ONCKIS	110
21MD0094	RAJBIN	739
21MD0094	SEBAST	1686
21MD0094	THECHA	7511
21MD0094	EUMJUB	16933
21MD0094	CLUPAL	45824
21MD0095	HEXLAG	12
21MD0095	ZALCAL	84
21MD0095	RAJRHI	1988
21MD0095	EUMJUB	5322
21MD0095	OPHELO	6987
21MD0095	CLUPAL	12122
21MD0096	RAJRHI	2
21MD0096	OPHELO	12
21MD0096	ONCGOR	26
21MD0096	GADMAC	29
21MD0096	ONCKIS	138
21MD0096	CLUPAL	716
21MD0096	THECHA	995
21MD0096	ALOSAP	1015
21MD0096	ONCTSH	1365
21MD0096	EUMJUB	23314
21MD0097	HYDCOL	1
21MD0097	SEBAST	3
21MD0097	BATINT	4
21MD0097	ZALCAL	10
21MD0097	LEPHEX	12
21MD0097	ALOSAP	22
21MD0097	EUMJUB	32
21MD0097	THECHA	36
21MD0098	HEMSPI	1
21MD0098	RAJRHI	2
21MD0098	BATINT	3
21MD0098	THAPAC	4
21MD0098	STRPUR	6
21MD0098	LEPHEX	14
21MD0098	HYDCOL	28
21MD0098	PHOLAR	31
21MD0098	ONCKIS	32
21MD0098	ONCGOR	298
21MD0098	THECHA	1110
21MD0098	EUMJUB	5254
21MD0098	CLUPAL	13664
21MD0098	ALOSAP	20008
21MD0099	OPHELO	3
21MD0099	ONCGOR	6
21MD0099	ONCKIS	16
21MD0099	HEMSPI	18
21MD0099	THECHA	24
21MD0099	ONCTSH	39
21MD0099	MICPAC	6652
21MD0099	SQUACA	9275
21MD0099	SEBALA	10078
21MD0099	ALOSAP	10676
21MD0099	EUMJUB	68097
21MD0101	SEBPIN	4
21MD0101	THAPAC	4
21MD0101	HEXDEC	7
21MD0101	LEPHEX	8
21MD0101	GLYZAC	18
21MD0101	PARVET	19
21MD0101	HEMSPI	21
21MD0101	STRPUR	22
21MD0101	EUMJUB	25
21MD0101	OPHELO	26
21MD0101	HYDCOL	29
21MD0101	ONCGOR	64
21MD0101	ONCKIS	160
21MD0101	ONCTSH	172
21MD0101	GADMAC	179
21MD0101	SQUACA	710
